LAST_UPDATE_DT,NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,PX_LAST,CHG_NET_YTD,EQY_DVD_YLD_IND,EQY_BETA,PE_RATIO,CUR_MKT_CAP,BOARD_SIZE,PCT_WOMEN_ON_BOARD,NUMBER_OF_WOMEN_ON_BOARD,BOARD_AVERAGE_TENURE,BOARD_AVERAGE_AGE,NUMBER_OF_DIRECTORS_ON_BOARD,PERCENTAGE_OF_FEMALE_EXECUTIVES,FEMALE_CHAIRPERSON_OR_EQUIVALENT,FEMALE_CEO_OR_EQUIVALENT,AVERAGE_BOD_TOTAL_COMPENSATION
NA,SCORPIO BULKERS INC,Industrial,Transportation,Transport-Marine,NA,NA,NA,NA,NA,NA,7,0,0,5,57.5713996887207,8,16.66670036315918,FALSE,FALSE,NA
2019-11-18,AARON'S INC,"Consumer, Non-cyclical",Commercial Services,Rental Auto/Equipment,58.15,16.1,0.275245134050785,0.9252642393112183,17.55377417481533,3904875890.7,9,22.222200393676758,2,6.108329772949219,59.11109924316406,10,0,FALSE,FALSE,220714.2857142857
2019-11-18,APPLIED OPTOELECTRONICS INC,Industrial,Electronics,Electronic Compo-Misc,10.54,-4.89,NA,1.3405003547668457,NA,211978825.21999997,7,0,0,12.440500259399414,66.14289855957031,7,0,FALSE,FALSE,165751
2019-11-18,AAON INC,Industrial,Building Materials,Bldg Prod-Air&Heating,50.25,15.19,0.6364359444062104,1.1963269710540771,45.1438268848783,2617903445.25,7,14.285699844360352,1,10.36460018157959,63.714298248291016,8,0,NA,FALSE,204672
2019-11-18,AMERICAN ASSETS TRUST INC,Financial,REITS,REITS-Diversified,46.96,6.790002,2.555366370706379,0.6137749552726746,61.368693189816476,2815579405.12,5,0,0,7.233329772949219,69.80000305175781,5,0,FALSE,FALSE,110731
2019-11-18,ATLAS AIR WORLDWIDE HOLDINGS,Industrial,Transportation,Transport-Air Freight,25.05,-17.14,NA,1.641701579093933,NA,648065443.8000001,10,10,1,6.796299934387207,67.5,9,0,FALSE,FALSE,190230.72727272726
2019-11-18,AXON ENTERPRISE INC,Industrial,Miscellaneous Manufactur,Firearms&Ammunition,67.72,23.97,NA,0.9310503602027893,233.01104917146586,4018570149.7999997,8,12.5,1,10.6875,54.5,8,0,FALSE,FALSE,247353
2019-11-18,AMERIS BANCORP,Financial,Banks,Commer Banks-Southern US,43.09,11.42,1.3924344948755114,1.1460769176483154,11.264970765084156,3001690464.7700005,9,11.111100196838379,1,5.8910298347473145,62,13,28.571399688720703,FALSE,FALSE,105109.5
2019-11-18,ABEONA THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,2.23,-4.91,NA,1.413842797279358,NA,114074300.85,6,0,0,8.166669845581055,59.66669845581055,7,0,FALSE,FALSE,299370.6
2019-11-18,ASBURY AUTOMOTIVE GROUP,"Consumer, Cyclical",Retail,Retail-Automobile,110.35,43.69,NA,0.8926917314529419,11.63330907653464,2130056145.1499999,9,11.111100196838379,1,8.416669845581055,62.222198486328125,11,0,FALSE,FALSE,227097
2019-11-18,ABM INDUSTRIES INC,"Consumer, Non-cyclical",Commercial Services,Building-Maint&Service,38.39,6.279999,1.8754884829649112,0.9640116095542908,19.849527954355104,2549691198.56,12,33.33330154418945,4,4.841670036315918,63.91669845581055,10,14.285699844360352,FALSE,FALSE,216605.54545454544
2019-11-18,ALLEGIANCE BANCSHARES INC,Financial,Banks,Commer Banks-Central US,34.47,2.100001,NA,0.9647746682167053,14.329006456035321,717341485.41,18,5.555560111999512,1,7.302080154418945,67.11109924316406,16,20,FALSE,FALSE,99391.1875
2019-11-18,ASSOCIATED CAPITAL GROUP - A,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,35.46,0.2300005,0.5643340941880143,0.6222258806228638,NA,797465719.98,8,0,0,3.111109972000122,67,9,0,FALSE,FALSE,92650.16666666667
2019-11-18,ARCOSA INC,Industrial,Engineering&Construction,Building-Heavy Construct,38.28,10.59,0.5224660474927697,NA,16.10313358210048,1852375860.7200003,9,11.111100196838379,1,NA,63.555599212646484,NA,33.33330154418945,FALSE,FALSE,NA
2019-11-18,ACADIA PHARMACEUTICALS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,45.07,28.9,NA,1.327195644378662,NA,6941927572.34,7,14.285699844360352,1,5.642859935760498,57.5713996887207,7,0,FALSE,FALSE,420310.6666666667
2019-11-18,ATLANTIC CAPITAL BANCSHARES,Financial,Banks,Commer Banks-Southern US,18.65,2.279999,NA,0.7422743439674377,16.044501010442495,408217951.29999995,9,33.33330154418945,3,NA,64.11109924316406,NA,14.285699844360352,FALSE,FALSE,NA
2019-11-18,ACCO BRANDS CORP,"Consumer, Non-cyclical",Household Products/Wares,Office Supplies&Forms,9.4,2.62,2.765957345353796,0.9565037488937378,8.997643018049152,911674369.0000001,10,20,2,7.833330154418945,62,10,18.181800842285156,FALSE,FALSE,207937.44444444444
2019-11-18,ACER THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,3.28,-16.84,NA,1.2514429092407227,NA,33112177.279999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,ACHILLION PHARMACEUTICALS,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,6.26,4.67,NA,1.6106044054031372,NA,876692010.22,8,12.5,1,11.4375,60.25,8,16.66670036315918,TRUE,FALSE,132477.25
2019-11-18,ACACIA COMMUNICATIONS INC,Communications,Telecommunications,Telecom Eq Fiber Optics,67.01,29.01,NA,1.0684378147125244,54.60469019823472,2765389922.1700006,8,0,0,6.010419845581055,56.25,8,0,FALSE,FALSE,251403.66666666666
2019-11-18,ACI WORLDWIDE INC,Technology,Software,Enterprise Software/Serv,33.7,6.03,NA,1.138767123222351,37.737159862152375,3895674336.5000005,8,25,2,5.489580154418945,63.5,8,0,FALSE,FALSE,242898.6
2019-11-18,AXCELIS TECHNOLOGIES INC,Technology,Semiconductors,Semiconductor Equipment,22.62,4.820001,NA,1.3397036790847778,48.127661360071066,733366164.18,8,12.5,1,7.379630088806152,65.125,9,28.571399688720703,FALSE,TRUE,188029.375
2019-11-18,ACNB CORP,Financial,Banks,Commer Banks-Eastern US,35.7,-3.55,2.8011204481792715,0.5735456943511963,10.358082310757391,252561042.29999998,NA,NA,NA,11.116700172424316,NA,15,NA,NA,NA,44856.142857142855
2019-11-18,ACORDA THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,1.62,-13.96,NA,1.435039758682251,NA,77808920.76,9,22.222200393676758,2,13.86460018157959,64.11109924316406,8,33.33330154418945,NA,FALSE,301006.625
2019-11-18,ARES COMMERCIAL REAL ESTATE,Financial,REITS,REITS-Mortgage,15.39,2.35,8.576998391501542,0.645954966545105,11.848049608854822,444241737.90000004,9,11.111100196838379,1,4.104169845581055,58.88890075683594,8,0,FALSE,FALSE,135666.66666666666
2019-11-18,ACLARIS THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,1.8,-5.59,NA,1.2893052101135254,NA,74499177.60000001,8,0,0,3.614579916000366,51.875,8,16.66670036315918,FALSE,FALSE,161936.42857142858
2019-11-18,ACELRX PHARMACEUTICALS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,1.76,-0.5499999,NA,0.7452533841133118,NA,140048481.76000002,8,12.5,1,9.166669845581055,60,8,20,FALSE,FALSE,96741.33333333333
2019-11-18,ACACIA RESEARCH CORP,"Consumer, Non-cyclical",Commercial Services,Commercial Services,3.07,0.08999998,NA,0.6189731955528259,22.266383803147747,154553946.35,2,0,0,0.892857015132904,59.5,7,0,NA,NA,148326.53846153847
2019-11-18,AGREE REALTY CORP,Financial,REITS,REITS-Single Tenant,74.9,15.78,3.044058706795421,0.4981912672519684,47.70870905323942,3176720742.3000007,9,11.111100196838379,1,9.537039756774902,63.88890075683594,9,0,FALSE,FALSE,34866.875
2019-11-18,ADVANCED EMISSIONS SOLUTIONS,Energy,Coal,Coal,10.2,-0.3500002,9.803921568627452,0.6983805894851685,6.887680039749434,189606739.19999996,5,0,0,3.5476200580596924,55,7,0,FALSE,FALSE,148833
2019-11-18,ADMA BIOLOGICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,4.07,1.68,NA,1.4332761764526367,NA,241425704.85000002,8,0,0,NA,55.75,NA,0,FALSE,FALSE,NA
2019-11-18,ADAMAS PHARMACEUTICALS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,5.52,-3.02,NA,1.3418868780136108,NA,153774647.51999998,8,25,2,7.395830154418945,60.125,8,20,FALSE,FALSE,220985
2019-11-18,ADIENT PLC,"Consumer, Cyclical",Auto Parts&Equipment,Auto/Trk Prts&Equip-Orig,20.69,5.63,NA,1.3861840963363647,18.363329908048104,1937012572.66,8,25,2,2.935189962387085,60.75,9,16.66670036315918,FALSE,FALSE,278803.5714285714
2019-11-18,ADURO BIOTECH INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,1.09,-1.55,NA,0.9236496686935425,NA,87760760.31,6,16.66670036315918,1,6,62.33330154418945,7,20,FALSE,FALSE,158343.33333333334
2019-11-18,ADVANCED DISPOSAL SERVICES I,Industrial,Environmental Control,Non-hazardous Waste Disp,32.85,8.909999,NA,0.6755414009094238,NA,2936942621.1,7,28.571399688720703,2,2.9404799938201904,57,7,0,FALSE,FALSE,127534.66666666667
2019-11-18,ADTRAN INC,Communications,Telecommunications,Telecommunication Equip,9.08,-1.66,3.964757866796418,0.8990646600723267,NA,434263012.84000003,8,25,2,8.476189613342285,58.5,7,0,FALSE,FALSE,184688.5
2019-11-18,ADDUS HOMECARE CORP,"Consumer, Non-cyclical",Healthcare-Services,Medical-Outptnt/Home Med,86.16,18.28,NA,0.7320018410682678,44.34715527222562,1340585841.6,7,28.571399688720703,2,6.547619819641113,60,7,16.66670036315918,FALSE,FALSE,135106.83333333334
2019-11-18,ADVERUM BIOTECHNOLOGIES INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,9.13,5.98,NA,1.2638388872146606,NA,589688859.98,7,14.285699844360352,1,1.6018500328063965,59.4286003112793,9,40,FALSE,TRUE,215941.66666666666
2019-11-18,AEGION CORP,Industrial,Engineering&Construction,Building-Heavy Construct,21.17,4.85,NA,1.0624792575836182,53.369703243007216,651171247.84,9,33.33330154418945,3,11.79170036315918,67.222198486328125,8,0,FALSE,FALSE,214425
2019-11-18,ADVANCED ENERGY INDUSTRIES,Industrial,Electronics,Electronic Compo-Misc,65.56,22.63,NA,1.2253636121749878,35.410101795185156,2513021662.7999997,8,12.5,1,7.166669845581055,62.25,8,0,FALSE,FALSE,437308.5714285714
2019-11-18,AMERICAN EQUITY INVT LIFE HL,Financial,Insurance,Life/Health Insurance,28.48,0.5399995,0.9831460716014497,1.2867398262023926,21.383885456732415,2592997541.7599998,12,25,3,12.534700393676758,68.58329772949219,12,28.571399688720703,FALSE,FALSE,181337.63636363635
2019-11-18,AMERICAN EAGLE OUTFITTERS,"Consumer, Cyclical",Retail,Retail-Apparel/Shoe,15.76,-3.57,3.4898477913764525,0.8168579936027527,10.236385301747223,2662857794.0799994,7,28.571399688720703,2,10.30210018157959,65.42859649658203,8,28.571399688720703,FALSE,FALSE,300300
2019-11-18,AERIE PHARMACEUTICALS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,19.01,-17.09,NA,0.8563264012336731,NA,880570840.5400002,8,12.5,1,4.916669845581055,66.375,8,0,FALSE,FALSE,581231.8571428572
2019-11-18,ARMSTRONG FLOORING INC,Industrial,Building Materials,Bldg&Construct Prod-Misc,3.73,-8.11,NA,1.0215965509414673,NA,80195775.83999999,9,11.111100196838379,1,2.84375,59.444400787353516,8,14.285699844360352,FALSE,FALSE,218125
2019-11-18,AMERICAN FINANCE TRUST INC,Financial,REITS,REITS-Diversified,15.1,1.78,7.28477073821011,NA,NA,1612106245.3000002,5,20,1,NA,66.5999984741211,NA,50,FALSE,FALSE,NA
2019-11-18,AFFIMED NV,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,2.43,-0.6799999,NA,0.9087435007095337,NA,185263717.59,6,0,0,4.388889789581299,60.170001233927906,6,12.49999968422344,FALSE,FALSE,NA
2019-11-18,AGEX THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,1.42,-1.57,NA,NA,NA,53461580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,AGENUS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,4.4,2.02,NA,1.2857481241226196,NA,604390498.8000001,6,16.66670036315918,1,12.1806001663208,64.16670227050781,6,33.33330154418945,FALSE,FALSE,181018
2019-11-18,AEGLEA BIOTHERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,7.41,-0.07999977,NA,1.4399340152740479,NA,214782688.38,6,16.66670036315918,1,NA,55.5,NA,0,FALSE,FALSE,NA
2019-11-18,FEDERAL AGRIC MTG CORP-CL C,Financial,Diversified Finan Serv,Finance-Mtge Loan/Banker,83.03,22.59,3.3722750238664148,0.9013974666595459,10.443720230968967,876041366.205,15,6.666669845581055,1,9.208330154418945,62.66669845581055,14,0,FALSE,FALSE,112340.8125
2019-11-18,PLAYAGS INC,Technology,Computers,Computers-Other,11.7,-11.3,NA,0.8895509243011475,91.92259496126789,414249696.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,ARGAN INC,Industrial,Engineering&Construction,Engineering/R&D Services,39.35,1.51,2.5412960609911055,0.7865898013114929,200.57904636572712,615170433.7,9,11.111100196838379,1,10.120400428771973,66.33329772949219,9,0,FALSE,FALSE,116550
2019-11-18,AGILYSYS INC,Technology,Computers,Computers-Integrated Sys,24.47,10.13,NA,0.7514498829841614,NA,578924204.63,7,0,0,5.083330154418945,63.285701751708984,7,10,FALSE,FALSE,104997.14285714286
2019-11-18,ARMADA HOFFLER PROPERTIES IN,Financial,REITS,REITS-Diversified,17.71,3.65,4.743082855866495,0.6647844314575195,45.517511994861366,1356321200.0800002,8,12.5,1,5.7129597663879395,67.625,9,25,FALSE,FALSE,169452.57142857142
2019-11-18,ASHFORD HOSPITALITY TRUST,Financial,REITS,REITS-Hotels,2.69,-1.25946,8.921932886081114,0.9471122026443481,NA,274674955.81,7,0,0,7.392859935760498,57.714298248291016,7,0,FALSE,FALSE,539511.125
2019-11-18,ARLINGTON ASSET INVESTMENT-A,Financial,REITS,REITS-Mortgage,5.73,-1.51,15.706805866634241,0.8034747242927551,NA,210608367.51000002,8,0,0,11.178600311279297,65.5,7,0,FALSE,FALSE,170833.33333333334
2019-11-18,ALTRA INDUSTRIAL MOTION CORP,Industrial,Machinery-Diversified,Machinery-General Indust,33.54,8.39,2.027429955732133,1.2766259908676147,18.903315190243397,2165718517.56,9,11.111100196838379,1,9.5,64.44439697265625,9,0,FALSE,FALSE,160457.875
2019-11-18,AIMMUNE THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,26.95,3.03,NA,0.6493056416511536,NA,1705926429.8999999,8,25,2,3.885420083999634,52.625,8,28.571399688720703,FALSE,FALSE,280128.28571428574
2019-11-18,ALBANY INTL CORP-CL A,Industrial,Machinery-Diversified,Machinery-General Indust,83.74,21.31,0.8598041898856336,1.004768967628479,22.389846940438176,2704801999.9999995,10,20,2,8.166669845581055,64.19999694824219,10,0,FALSE,FALSE,164493.1
2019-11-18,AAR CORP,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,43.76,6.42,0.6855576140789054,1.075467824935913,16.904909617655125,1534530475.9199998,12,8.333330154418945,1,12.257599830627441,66.41670227050781,11,0,FALSE,FALSE,229387.54545454544
2019-11-18,AIRGAIN INC,Communications,Telecommunications,Telecommunication Equip,10.19,0.2800002,NA,1.1134012937545776,41.62360487548987,98812266.96000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,APPLIED INDUSTRIAL TECH INC,Industrial,Machinery-Diversified,Machinery-General Indust,61.76,7.820001,2.0067972318121754,1.138463020324707,14.769850831087096,2387371585.28,9,22.222200393676758,2,6.657410144805908,61.88890075683594,9,0,FALSE,FALSE,200720.44444444444
2019-11-18,AEROJET ROCKETDYNE HOLDINGS,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,43.86,8.63,NA,0.8612288236618042,32.822831257536166,3451427128.74,8,12.5,1,7.452380180358887,66.875,7,16.66670036315918,FALSE,TRUE,226282.57142857142
2019-11-18,GREAT AJAX CORP,Financial,REITS,REITS-Mortgage,15.04,3.037293,8.51063810764475,0.661962628364563,9.20715045540074,306021527.04,7,0,0,4.928569793701172,57.285701751708984,7,33.33330154418945,FALSE,FALSE,103366
2019-11-18,AKEBIA THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Therapeutics,3.16,-2.37,NA,1.3446223735809326,NA,375859930.56,8,12.5,1,2.1296300888061523,56.375,9,50,FALSE,FALSE,142399.64285714287
2019-11-18,AKCEA THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,18.76,-11.38,NA,1.183493971824646,NA,1761589100.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,ACADIA REALTY TRUST,Financial,REITS,REITS-Shopping Centers,27.67,3.91,4.1922658714181384,0.8239602446556091,81.42665884759045,2405875730.96,8,25,2,13.63539981842041,69.5,8,0,NA,FALSE,185749.57142857142
2019-11-18,AKERO THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,20.32,NA,NA,NA,NA,580311828.9599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,AKORN INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,3.895,0.5049999,NA,1.1268012523651123,NA,491338015.64,7,28.571399688720703,2,6.90625,68.28569793701172,8,0,FALSE,FALSE,386768.71428571426
2019-11-18,AK STEEL HOLDING CORP,Basic Materials,Iron/Steel,Steel-Producers,2.58,0.33,NA,1.6019954681396484,7.314708017561125,816360070.5600001,11,18.181800842285156,2,8.378789901733398,63.818199157714844,11,16.66670036315918,FALSE,FALSE,241791
2019-11-18,AKOUSTIS TECHNOLOGIES INC,Industrial,Electronics,Industr Audio&Video Prod,7.31,2.34,NA,0.7907010912895203,NA,222483146.81,6,16.66670036315918,1,4.041669845581055,60,6,0,FALSE,FALSE,NA
2019-11-18,ALBIREO PHARMA INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,17.7,-6.830001,NA,1.1871123313903809,NA,224552395.20000002,7,28.571399688720703,2,NA,60,NA,25,FALSE,FALSE,NA
2019-11-18,ALICO INC,"Consumer, Non-cyclical",Agriculture,Agricultural Operations,31.55,2.05,0.7606972888607986,0.4817675054073334,12.626989996486273,235883985.15,7,0,0,5.180560111999512,53.14289855957031,6,0,FALSE,FALSE,131607.14285714287
2019-11-18,ALDEYRA THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,5.86,-2.44,NA,1.2422730922698975,NA,163804210.82000002,7,0,0,NA,59.14289855957031,NA,0,FALSE,FALSE,NA
2019-11-18,ALLETE INC,Utilities,Electric,Electric-Integrated,79.99,3.769999,2.9374998807907104,0.4785231351852417,22.913815195812873,4132927079.5299997,12,33.33330154418945,4,9.033329963684082,64.91670227050781,10,14.285699844360352,FALSE,FALSE,156825.72727272726
2019-11-18,ALECTOR INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,15.87,NA,NA,NA,NA,1093819595.1,8,12.5,1,NA,58.625,NA,0,FALSE,FALSE,NA
2019-11-18,ALEXANDER & BALDWIN INC,Financial,REITS,REITS-Diversified,22.25,3.870001,3.4157302942168846,0.9313883781433105,NA,1607743258.9999998,10,20,2,2.083329916000366,61.900001525878906,9,33.33330154418945,FALSE,FALSE,154406.1
2019-11-18,ALAMO GROUP INC,Industrial,Machinery-Diversified,Machinery-Farm,112.04,34.72,0.4283801778412887,0.7482815980911255,19.246315546042457,1324996692.16,7,14.285699844360352,1,5.944439888000488,62.4286003112793,6,12.5,FALSE,FALSE,151200
2019-11-18,ALLEGIANT TRAVEL CO,"Consumer, Cyclical",Airlines,Airlines,170.06,69.84,1.6464776857087404,1.0201539993286133,13.216590478551852,2770013466.8799996,6,16.66670036315918,1,9.130949974060059,62.16669845581055,7,0,FALSE,FALSE,178850
2019-11-18,ALLAKOS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,76.55,24.28,NA,NA,NA,3725357344.7,6,0,0,NA,54.83330154418945,NA,0,FALSE,FALSE,NA
2019-11-18,ALLOGENE THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,27.88,0.9499997,NA,NA,NA,3398630575.88,9,11.111100196838379,1,NA,61.222198486328125,NA,33.33330154418945,FALSE,FALSE,NA
2019-11-18,ASTRONOVA INC,Technology,Office/Business Equip,Office Automation&Equip,16.11,-2.64,1.7380509074617811,0.5005727410316467,18.11997720139332,113571230.85,6,33.33330154418945,2,4.430560111999512,64.66670227050781,6,0,NA,FALSE,84387
2019-11-18,ALARM.COM HOLDINGS INC,Industrial,Electronics,Electronic Secur Devices,43,-8.869999,NA,1.0906211137771606,38.55890141206284,2088612211,7,14.285699844360352,1,7.5,57.4286003112793,6,0,FALSE,FALSE,189506.83333333334
2019-11-18,ALTUS MIDSTREAM CO -A,Financial,Investment Companies,Investment Companies,1.75,-5.98,NA,0.8803258538246155,NA,568626283.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,ALTAIR ENGINEERING INC - A,Technology,Software,Computer Aided Design,29.39,1.81,NA,1.0021252632141113,NA,2109432922.4800003,6,16.66670036315918,1,9.392860412597656,NA,7,0,FALSE,FALSE,NA
2019-11-18,ALEXANDER'S INC,Financial,REITS,REITS-Shopping Centers,325.08,20.34001,5.537098560354375,0.5589594841003418,29.399990429018988,1660277833.1999998,7,14.285699844360352,1,27.595199584960937,76.28569793701172,7,0,FALSE,FALSE,169498.7142857143
2019-11-18,AMAG PHARMACEUTICALS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,9.61,-5.58,NA,1.2111314535140991,NA,325930511.25999993,8,25,2,5.287879943847656,63.5,11,14.285699844360352,FALSE,FALSE,248552.42857142858
2019-11-18,AMALGAMATED BK OF NEW YORK-A,Financial,Banks,Commer Banks Non-US,19.1,-0.4,1.6753926327091235,NA,11.77301648189589,608174273.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,AMBARELLA INC,Technology,Semiconductors,Electronic Compo-Semicon,57.53,22.55,NA,1.1850247383117676,NA,1901944676.4999998,8,12.5,1,9.052080154418945,60.5,8,0,FALSE,FALSE,242289.5
2019-11-18,AMBAC FINANCIAL GROUP INC,Financial,Insurance,Property/Casualty Ins,20.305,3.065,NA,1.0051475763320923,NA,924970721.1999999,7,14.285699844360352,1,3.9047598838806152,57.4286003112793,7,14.285699844360352,FALSE,FALSE,360611.1666666667
2019-11-18,AMC ENTERTAINMENT HLDS-CL A,"Consumer, Cyclical",Entertainment,Theaters,8.47,-3.81,9.445100494934225,0.6294731497764587,79.74241662849474,879608322.6700001,8,12.5,1,3.733330011367798,60.75,10,22.222200393676758,FALSE,FALSE,214634.83333333334
2019-11-18,AMEDISYS INC,"Consumer, Non-cyclical",Healthcare-Services,Medical-Outptnt/Home Med,154.92,37.81,NA,1.0598161220550537,35.80639817929717,4996984414.44,9,22.222200393676758,2,4.870369911193848,63.444400787353516,9,14.285699844360352,FALSE,FALSE,281504.375
2019-11-18,APOLLO MEDICAL HOLDINGS INC,"Consumer, Non-cyclical",Healthcare-Services,Phys Practice Mgmnt,16.295,-3.555,NA,0.765316367149353,74.11939192666728,568573385.27,9,0,0,NA,62.11109924316406,NA,0,FALSE,FALSE,NA
2019-11-18,ASSETMARK FINANCIAL HOLDINGS,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,24.82,NA,NA,NA,NA,1796968000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,AMKOR TECHNOLOGY INC,Technology,Semiconductors,Electronic Compo-Semicon,12.9,6.34,NA,1.2645515203475952,43.04778176619472,3093201667.5,10,10,1,9.060609817504883,62.20000076293945,11,16.66670036315918,FALSE,FALSE,419139.1111111111
2019-11-18,AMN HEALTHCARE SERVICES INC,"Consumer, Non-cyclical",Commercial Services,Human Resources,59.97,3.31,NA,0.9711307287216187,21.113744255316504,2801267965.35,9,33.33330154418945,3,10.842599868774414,65.777801513671875,9,50,FALSE,TRUE,219892.375
2019-11-18,AMER NATL BNKSHS/DANVILLE VA,Financial,Banks,Commer Banks-Southern US,36.74,7.430001,2.9395755114734463,0.8098978400230408,13.008519864358322,408303964.64000005,14,14.285699844360352,2,12.218799591064453,64.5,16,0,FALSE,FALSE,44793.117647058825
2019-11-18,ALLIED MOTION TECHNOLOGIES,Industrial,Electronics,Instruments-Controls,42.45,-2.239999,0.2826855060489776,0.9342686533927917,24.13631002901443,407516604,8,12.5,1,6.0625,67.125,8,0,FALSE,FALSE,106789
2019-11-18,AMPHASTAR PHARMACEUTICALS IN,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,17.575,-2.325,NA,0.7536230683326721,124.44504778080292,824935824.525,9,11.111100196838379,1,13.6943998336792,68.33329772949219,9,16.66670036315918,TRUE,FALSE,296420.6666666667
2019-11-18,AMPLIFY ENERGY CORP,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,6.09,-1.42,13.136289194103924,1.2922334671020508,NA,240134503.77,12,16.66670036315918,2,0.96875,53.08330154418945,8,0,FALSE,FALSE,150000
2019-11-18,AMERESCO INC-CL A,Utilities,Electric,Electric-Integrated,16.11,2.01,NA,1.0923372507095337,16.71827845360762,757703466.5400001,8,12.5,1,11.611100196838379,66.125,9,12.5,FALSE,FALSE,98661
2019-11-18,AMYRIS INC,Basic Materials,Chemicals,Chemicals-Specialty,3.76,0.4200001,NA,1.3315179347991943,NA,396690855.12,12,8.333330154418945,1,4.958330154418945,61.33330154418945,12,40,FALSE,FALSE,62904.666666666664
2019-11-18,AMNEAL PHARMACEUTICALS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Generic Drugs,2.83,-10.7,NA,NA,NA,846453489.5900002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,AMERICAN SUPERCONDUCTOR CORP,Industrial,Electrical Compo&Equip,Superconductor Prod&Sys,7.76,-3.39,NA,1.598819613456726,NA,168899992.88,5,0,0,8.266670227050781,69.19999694824219,5,0,FALSE,FALSE,88847.5
2019-11-18,AMERISAFE INC,Financial,Insurance,Property/Casualty Ins,65.5,11.62041,1.5267175572519083,0.6473249197006226,16.342278672527932,1264170239.5,8,25,2,8.869050025939941,60.875,7,44.444400787353516,FALSE,TRUE,121639.85714285714
2019-11-18,AMERICAN SOFTWARE INC-CL A,Technology,Software,Enterprise Software/Serv,16.79,6.34,2.6206074902669103,0.9233423471450806,79.95238531203496,526645113.25999993,6,0,0,17.821399688720703,67.33329772949219,7,25,FALSE,FALSE,97178
2019-11-18,AMERANT BANCORP INC,Financial,Banks,Commer Banks Non-US,21.07,8.06,NA,NA,14.73515169081792,820513650.5300001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
